pathway_source,pathway,odds_ratio,p_value
r,Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs),0.0,1.0
r,Regulation of insulin secretion,0.0,1.0
r,Regulation of KIT signaling,0.0,1.0
k,Regulation of lipolysis in adipocytes,0.0,1.0
r,Regulation of localization of FOXO transcription factors,0.0,1.0
r,Regulation of MECP2 expression and activity,0.0,1.0
r,Regulation of MITF-M-dependent genes involved in apoptosis,0.0,1.0
r,Regulation of MITF-M-dependent genes involved in cell cycle and proliferation,0.0,1.0
r,Regulation of MITF-M-dependent genes involved in DNA damage repair and senescence,0.0,1.0
r,Regulation of MITF-M dependent genes involved in invasion,0.0,1.0
r,Regulation of MITF-M-dependent genes involved in lysosome biogenesis and autophagy,0.0,1.0
r,Regulation of MITF-M dependent genes involved in metabolism,0.0,1.0
r,Regulation of MITF-M-dependent genes involved in pigmentation,0.0,1.0
r:w,Regulation of mitotic cell cycle,0.0,1.0
r:w,Regulation of mRNA stability by proteins that bind AU-rich elements,0.0,1.0
r,Regulation of necroptotic cell death,0.0,1.0
r,Regulation of NFE2L2 gene expression,0.0,1.0
r,Regulation of NF-kappa B signaling,0.0,1.0
r,Regulation of NPAS4 gene expression,0.0,1.0
r,Regulation of NPAS4 gene transcription,0.0,1.0
r,Regulation of NPAS4 mRNA translation,0.0,1.0
r,Regulation of ornithine decarboxylase (ODC),0.0,1.0
r,Regulation of PAK-2p34 activity by PS-GAP/RHG10,0.0,1.0
r,Regulation of PLK1 Activity at G2/M Transition,0.0,1.0
r,Regulation of PTEN gene transcription,0.0,1.0
r,Regulation of PTEN localization,0.0,1.0
r,Regulation of PTEN mRNA translation,0.0,1.0
r,Regulation of PTEN stability and activity,0.0,1.0
r,Regulation of pyruvate dehydrogenase (PDH) complex,0.0,1.0
r,Regulation of pyruvate metabolism,0.0,1.0
r,Regulation of RAS by GAPs,0.0,1.0
r:w,Regulation of RUNX1 Expression and Activity,0.0,1.0
r:w,Regulation of RUNX2 expression and activity,0.0,1.0
r,Regulation of RUNX3 expression and activity,0.0,1.0
r,Regulation of signaling by CBL,0.0,1.0
r,Regulation of signaling by NODAL,0.0,1.0
w,Regulation of sister chromatid separation at the metaphase-anaphase transition,0.0,1.0
r,"Regulation of TBK1, IKKε (IKBKE)-mediated activation of IRF3, IRF7 ",0.0,1.0
r,"Regulation of TBK1, IKKε-mediated activation of IRF3, IRF7 upon TLR3 ligation",0.0,1.0
r,Regulation of the apoptosome activity,0.0,1.0
r,Regulation of thyroid hormone activity,0.0,1.0
r:w,Regulation of TLR by endogenous ligand,0.0,1.0
r,Regulation of TNFR1 signaling,0.0,1.0
w,Regulation of toll-like receptor signaling,0.0,1.0
r,Regulation of TP53 Activity,0.0,1.0
r:w,Regulation of TP53 Activity through Acetylation,0.0,1.0
r:w,Regulation of TP53 Activity through Association with Co-factors,0.0,1.0
r:w,Regulation of TP53 Activity through Methylation,0.0,1.0
r:w,Regulation of TP53 Activity through Phosphorylation,0.0,1.0
r,Regulation of TP53 Degradation,0.0,1.0
r,Regulation of TP53 Expression,0.0,1.0
r:w,Regulation of TP53 Expression and Degradation,0.0,1.0
w,Regulation of Wnt / B-catenin signaling by small molecule compounds,0.0,1.0
w,"Relationship between inflammation, COX-2 and EGFR",0.0,1.0
r,Relaxin receptors,0.0,1.0
k,Relaxin signaling pathway,0.0,1.0
r,Release of apoptotic factors from the mitochondria,0.0,1.0
r,Release of Hh-Np from the secreting cell,0.0,1.0
w,Relevant molecular pathways and targeted agents in triple negative breast cancer,0.0,1.0
r,Removal of aminoterminal propeptides from gamma-carboxylated proteins,0.0,1.0
r,Removal of the Flap Intermediate,0.0,1.0
r,Removal of the Flap Intermediate from the C-strand,0.0,1.0
k,Renal cell carcinoma,0.0,1.0
w,Renin-angiotensin-aldosterone system (RAAS),0.0,1.0
k,Renin-angiotensin system,0.0,1.0
k,Renin secretion,0.0,1.0
r,Replacement of protamines by nucleosomes in the male pronucleus,0.0,1.0
r,Replication of the SARS-CoV-1 genome,0.0,1.0
r,Replication of the SARS-CoV-2 genome,0.0,1.0
r,Repression of WNT target genes,0.0,1.0
r,Resistance of ERBB2 KD mutants to AEE788,0.0,1.0
r,Resistance of ERBB2 KD mutants to afatinib,0.0,1.0
r,Resistance of ERBB2 KD mutants to lapatinib,0.0,1.0
r,Resistance of ERBB2 KD mutants to neratinib,0.0,1.0
r,Resistance of ERBB2 KD mutants to osimertinib,0.0,1.0
r,Resistance of ERBB2 KD mutants to sapitinib,0.0,1.0
r,Resistance of ERBB2 KD mutants to tesevatinib,0.0,1.0
r,Resistance of ERBB2 KD mutants to trastuzumab,0.0,1.0
w,Resistin as a regulator of inflammation,0.0,1.0
r:w,Resolution of Abasic Sites (AP sites),0.0,1.0
r,Resolution of AP sites via the multiple-nucleotide patch replacement pathway,0.0,1.0
r,Resolution of AP sites via the single-nucleotide replacement pathway,0.0,1.0
r,Resolution of D-Loop Structures,0.0,1.0
r,Resolution of D-loop Structures through Holliday Junction Intermediates,0.0,1.0
r,Resolution of D-loop Structures through Synthesis-Dependent Strand Annealing (SDSA),0.0,1.0
r,Resolution of Sister Chromatid Cohesion,0.0,1.0
w,Resolvin E1 and resolvin D1 signaling decrease inflammation,0.0,1.0
r,Respiratory electron transport,0.0,1.0
w,"Respiratory electron transport, ATP synthesis by chemiosmotic coupling, and heat production by uncoupling proteins.",0.0,1.0
r,Respiratory syncytial virus genome replication,0.0,1.0
r,Respiratory syncytial virus genome transcription,0.0,1.0
r,Respiratory syncytial virus (RSV) attachment and entry,0.0,1.0
r,"Respiratory syncytial virus (RSV) genome replication, transcription and translation",0.0,1.0
r:w,Response of EIF2AK1 (HRI) to heme deficiency,0.0,1.0
r:w,Response of EIF2AK4 (GCN2) to amino acid deficiency,0.0,1.0
r,Response of Mtb to phagocytosis,0.0,1.0
r,Response to metal ions,0.0,1.0
w,Retinoblastoma gene in cancer,0.0,1.0
r,Retinoid cycle disease events,0.0,1.0
r:w,Retinoid metabolism and transport,0.0,1.0
r,Retinoid metabolism disease events,0.0,1.0
k:w,Retinol metabolism,0.0,1.0
r,Retrograde neurotrophin signalling,0.0,1.0
r,Retrograde transport at the Trans-Golgi-Network,0.0,1.0
r:w,RET signaling,0.0,1.0
w,Rett syndrome,0.0,1.0
r,Reuptake of GABA,0.0,1.0
r,Reversal of alkylation damage by DNA dioxygenases,0.0,1.0
r,Reverse Transcription of HIV RNA,0.0,1.0
r:w,Reversible hydration of carbon dioxide,0.0,1.0
r,Rev-mediated nuclear export of HIV RNA,0.0,1.0
r,Rhesus blood group biosynthesis,0.0,1.0
r,Rhesus glycoproteins mediate ammonium transport.,0.0,1.0
k,Rheumatoid arthritis,0.0,1.0
r,RHOA GTPase cycle,0.0,1.0
r,RHOB GTPase cycle,0.0,1.0
r,RHOBTB1 GTPase cycle,0.0,1.0
r,RHOBTB2 GTPase cycle,0.0,1.0
r,RHOBTB3 ATPase cycle,0.0,1.0
r:w,RHOBTB GTPase Cycle,0.0,1.0
r,RHOC GTPase cycle,0.0,1.0
r,RHOD GTPase cycle,0.0,1.0
r,RHOF GTPase cycle,0.0,1.0
r,RHOG GTPase cycle,0.0,1.0
r:w,RHO GTPases activate CIT,0.0,1.0
r:w,RHO GTPases Activate Formins,0.0,1.0
r:w,RHO GTPases activate IQGAPs,0.0,1.0
r:w,RHO GTPases activate KTN1,0.0,1.0
r:w,RHO GTPases activate PAKs,0.0,1.0
r:w,RHO GTPases activate PKNs,0.0,1.0
r:w,RHO GTPases Activate Rhotekin and Rhophilins,0.0,1.0
r:w,RHO GTPases Activate ROCKs,0.0,1.0
r:w,RHO GTPases Activate WASPs and WAVEs,0.0,1.0
r:w,RHO GTPases regulate CFTR trafficking,0.0,1.0
r,RHOH GTPase cycle,0.0,1.0
r,RHOJ GTPase cycle,0.0,1.0
r,RHOQ GTPase cycle,0.0,1.0
r,RHOT1 GTPase cycle,0.0,1.0
r,RHOT2 GTPase cycle,0.0,1.0
r,RHOV GTPase cycle,0.0,1.0
r,Ribavirin ADME,0.0,1.0
w,Riboflavin and CoQ disorders,0.0,1.0
k,Riboflavin metabolism,0.0,1.0
r,Ribosomal scanning and start codon recognition,0.0,1.0
k,Ribosome,0.0,1.0
k,Ribosome biogenesis in eukaryotes,0.0,1.0
k,RIG-I-like receptor signaling pathway,0.0,1.0
w,RIOK1 and RIOK2 in EGFR- and PI3K-mediated tumorigenesis,0.0,1.0
r:w,RIPK1-mediated regulated necrosis,0.0,1.0
r,RIP-mediated NFkB activation via ZBP1,0.0,1.0
r,RMTs methylate histone arginines,0.0,1.0
k,RNA degradation,0.0,1.0
r,RNA Pol II CTD phosphorylation and interaction with CE,0.0,1.0
r,RNA Pol II CTD phosphorylation and interaction with CE during HIV infection,0.0,1.0
w,RNA pol II transcription - Initiation and elongation,0.0,1.0
k,RNA polymerase,0.0,1.0
r,RNA Polymerase II HIV Promoter Escape,0.0,1.0
r,RNA Polymerase III Abortive And Retractive Initiation,0.0,1.0
r,RNA Polymerase III Chain Elongation,0.0,1.0
r:w,RNA Polymerase III Transcription,0.0,1.0
r,RNA Polymerase III Transcription Initiation,0.0,1.0
r,RNA Polymerase III Transcription Initiation From Type 1 Promoter,0.0,1.0
r,RNA Polymerase III Transcription Initiation From Type 2 Promoter,0.0,1.0
r,RNA Polymerase III Transcription Initiation From Type 3 Promoter,0.0,1.0
r,RNA Polymerase III Transcription Termination,0.0,1.0
r,RNA Polymerase II Pre-transcription Events,0.0,1.0
r,RNA Polymerase II Promoter Escape,0.0,1.0
r:w,RNA polymerase II transcribes snRNA genes,0.0,1.0
r,RNA Polymerase II Transcription Elongation,0.0,1.0
r,RNA Polymerase II Transcription Initiation,0.0,1.0
r,RNA Polymerase II Transcription Initiation And Promoter Clearance,0.0,1.0
r,RNA Polymerase II Transcription Pre-Initiation And Promoter Opening,0.0,1.0
r,RNA Polymerase II Transcription Termination,0.0,1.0
r,RNA Polymerase I Promoter Clearance,0.0,1.0
r,RNA Polymerase I Promoter Escape,0.0,1.0
r,RNA Polymerase I Promoter Opening,0.0,1.0
r:w,RNA Polymerase I Transcription,0.0,1.0
r,RNA Polymerase I Transcription Initiation,0.0,1.0
r,RNA Polymerase I Transcription Termination,0.0,1.0
r,RND1 GTPase cycle,0.0,1.0
r,RND2 GTPase cycle,0.0,1.0
r,RND3 GTPase cycle,0.0,1.0
w,ROBO4 and VEGF signaling crosstalk,0.0,1.0
r,ROBO receptors bind AKAP5,0.0,1.0
r,Role of ABL in ROBO-SLIT signaling,0.0,1.0
r,Role of LAT2/NTAL/LAB on calcium mobilization,0.0,1.0
r,Role of phospholipids in phagocytosis,0.0,1.0
r,Role of second messengers in netrin-1 signaling,0.0,1.0
w,Roles of ceramides in development of insulin resistance,0.0,1.0
r:w,RORA activates gene expression,0.0,1.0
r:w,ROS and RNS production in phagocytes,0.0,1.0
w,ROS in COVID-19 endothelial dysfunction,0.0,1.0
r,RPIA deficiency: failed conversion of R5P to RU5P,0.0,1.0
r,RPIA deficiency: failed conversion of RU5P to R5P,0.0,1.0
r:w,rRNA modification in the mitochondrion,0.0,1.0
r:w,rRNA modification in the nucleus and cytosol,0.0,1.0
r:w,rRNA processing,0.0,1.0
r,rRNA processing in the mitochondrion,0.0,1.0
r,rRNA processing in the nucleus and cytosol,0.0,1.0
r,RSK activation,0.0,1.0
w,Rubinstein-Taybi syndrome 1,0.0,1.0
r:w,RUNX1 and FOXP3 control the development of regulatory T lymphocytes (Tregs),0.0,1.0
r,RUNX1 interacts with co-factors whose precise effect on RUNX1 targets is not known,0.0,1.0
r,RUNX1 regulates estrogen receptor mediated transcription,0.0,1.0
r,RUNX1 regulates expression of components of tight junctions,0.0,1.0
r:w,RUNX1 regulates genes involved in megakaryocyte differentiation and platelet function,0.0,1.0
r,RUNX1 regulates transcription of genes involved in BCR signaling,0.0,1.0
r,RUNX1 regulates transcription of genes involved in differentiation of HSCs,0.0,1.0
r,RUNX1 regulates transcription of genes involved in differentiation of keratinocytes,0.0,1.0
r,RUNX1 regulates transcription of genes involved in interleukin signaling,0.0,1.0
r,RUNX1 regulates transcription of genes involved in WNT signaling,0.0,1.0
r,RUNX2 regulates bone development,0.0,1.0
r,RUNX2 regulates chondrocyte maturation,0.0,1.0
r,RUNX2 regulates genes involved in cell migration,0.0,1.0
r,RUNX2 regulates genes involved in differentiation of myeloid cells,0.0,1.0
r,RUNX2 regulates osteoblast differentiation,0.0,1.0
r,RUNX3 regulates BCL2L11 (BIM) transcription,0.0,1.0
r,RUNX3 regulates CDKN1A transcription,0.0,1.0
r,RUNX3 Regulates Immune Response and Cell Migration,0.0,1.0
r,RUNX3 regulates NOTCH signaling,0.0,1.0
r,RUNX3 regulates p14-ARF,0.0,1.0
r,RUNX3 regulates RUNX1-mediated transcription,0.0,1.0
r,RUNX3 regulates WNT signaling,0.0,1.0
r,RUNX3 regulates YAP1-mediated transcription,0.0,1.0
w,S1P receptor signal transduction,0.0,1.0
k,Salmonella infection,0.0,1.0
w,SALM protein interactions at the synapse,0.0,1.0
w,Sandbox pathway test,0.0,1.0
w,SARS coronavirus and innate immunity,0.0,1.0
r,SARS-CoV-1 activates/modulates innate immune responses,0.0,1.0
r,SARS-CoV-1 Genome Replication and Transcription,0.0,1.0
r,SARS-CoV-1-host interactions,0.0,1.0
r:w,SARS-CoV-1 Infection,0.0,1.0
r,SARS-CoV-1-mediated effects on programmed cell death,0.0,1.0
r,SARS-CoV-1 modulates host translation machinery,0.0,1.0
r,SARS-CoV-1 targets host intracellular signalling and regulatory pathways,0.0,1.0
r,SARS-CoV-1 targets PDZ proteins in cell-cell junction,0.0,1.0
r,SARS-CoV-2 activates/modulates innate and adaptive immune responses,0.0,1.0
w,SARS-CoV-2 altering angiogenesis via NRP1,0.0,1.0
w,SARS-CoV-2 and ACE2 receptor: molecular mechanisms,0.0,1.0
w,SARS-CoV-2 and COVID-19 pathway,0.0,1.0
w,SARS-CoV-2 B.1.1.7 variant antagonises innate immune activation,0.0,1.0
w,SARS-CoV-2 envelope lipid composition and human cell binding,0.0,1.0
r,SARS-CoV-2 Genome Replication and Transcription,0.0,1.0
r,SARS-CoV-2-host interactions,0.0,1.0
r:w,SARS-CoV-2 Infection,0.0,1.0
w,SARS-CoV-2 innate immunity evasion and cell-specific immune response,0.0,1.0
w,SARS-CoV-2 mitochondrial chronic oxidative stress and endothelial dysfunction,0.0,1.0
r,SARS-CoV-2 modulates autophagy,0.0,1.0
r,SARS-CoV-2 modulates host translation machinery,0.0,1.0
w,SARS-CoV-2 replication organelle formation,0.0,1.0
r,SARS-CoV-2 targets host intracellular signalling and regulatory pathways,0.0,1.0
r,SARS-CoV-2 targets PDZ proteins in cell-cell junction,0.0,1.0
r,SARS-CoV Infections,0.0,1.0
r,Scavenging by Class A Receptors,0.0,1.0
r,Scavenging by Class B Receptors,0.0,1.0
r,Scavenging by Class F Receptors,0.0,1.0
r,Scavenging by Class H Receptors,0.0,1.0
r,Scavenging of heme from plasma,0.0,1.0
w,SCFA and skeletal muscle substrate metabolism,0.0,1.0
r,SCF-beta-TrCP mediated degradation of Emi1,0.0,1.0
r,SCF(Skp2)-mediated degradation of p27/p21,0.0,1.0
r,SDK interactions,0.0,1.0
r,Sealing of the nuclear envelope (NE) by ESCRT-III,0.0,1.0
w,Sebaleic acid formation and metabolism,0.0,1.0
w,Secretion of hydrochloric acid in parietal cells,0.0,1.0
r,Selective autophagy,0.0,1.0
w,Selective expression of chemokine receptors during T-cell polarization,0.0,1.0
w,Selenium metabolism and selenoproteins,0.0,1.0
w,Selenium micronutrient network,0.0,1.0
r:w,Selenoamino acid metabolism,0.0,1.0
k,Selenocompound metabolism,0.0,1.0
r,Selenocysteine synthesis,0.0,1.0
r,Sema3A PAK dependent Axon repulsion,0.0,1.0
r,SEMA3A-Plexin repulsion signaling by inhibiting Integrin adhesion,0.0,1.0
r,Sema4D induced cell migration and growth-cone collapse,0.0,1.0
r,Sema4D in semaphorin signaling,0.0,1.0
r,Sema4D mediated inhibition of cell attachment and migration,0.0,1.0
r:w,Semaphorin interactions,0.0,1.0
r,semaxanib-resistant FLT3 mutants,0.0,1.0
w,Senescence and autophagy in cancer,0.0,1.0
r:w,Senescence-Associated Secretory Phenotype (SASP),0.0,1.0
r,Sensing of DNA Double Strand Breaks,0.0,1.0
r,Sensory Perception,0.0,1.0
r,Sensory perception of salty taste,0.0,1.0
r,Sensory perception of sour taste,0.0,1.0
r,"Sensory perception of sweet, bitter, and umami (glutamate) taste",0.0,1.0
r,Sensory perception of taste,0.0,1.0
r,Sensory processing of sound,0.0,1.0
r,Sensory processing of sound by inner hair cells of the cochlea,0.0,1.0
r,Sensory processing of sound by outer hair cells of the cochlea,0.0,1.0
r,Separation of Sister Chromatids,0.0,1.0
r:w,Serine biosynthesis,0.0,1.0
w,Serine metabolism,0.0,1.0
r,Serotonin and melatonin biosynthesis,0.0,1.0
r,Serotonin clearance from the synaptic cleft,0.0,1.0
w,Serotonin HTR1 group and FOS pathway,0.0,1.0
r,Serotonin Neurotransmitter Release Cycle,0.0,1.0
w,Serotonin receptor 2 and ELK-SRF/GATA4 signaling,0.0,1.0
w,Serotonin receptor 4/6/7 and NR3C signaling,0.0,1.0
r,Serotonin receptors,0.0,1.0
w,Serotonin transporter activity,0.0,1.0
r,Severe congenital neutropenia type 4 (G6PC3),0.0,1.0
r,SHC1 events in EGFR signaling,0.0,1.0
r,SHC1 events in ERBB2 signaling,0.0,1.0
r,SHC1 events in ERBB4 signaling,0.0,1.0
r,SHC-mediated cascade:FGFR1,0.0,1.0
r,SHC-mediated cascade:FGFR2,0.0,1.0
r,SHC-mediated cascade:FGFR3,0.0,1.0
r,SHC-mediated cascade:FGFR4,0.0,1.0
r,SHC-related events triggered by IGF1R,0.0,1.0
k,Shigellosis,0.0,1.0
r,SHOC2 M1731 mutant abolishes MRAS complex function,0.0,1.0
r:w,Sialic acid metabolism,0.0,1.0
w,Sialylation ,0.0,1.0
r:w,Signal amplification,0.0,1.0
r,Signal attenuation,0.0,1.0
r,Signaling by activated point mutants of FGFR1,0.0,1.0
r,Signaling by activated point mutants of FGFR3,0.0,1.0
r:w,Signaling by Activin,0.0,1.0
r,Signaling by ALK,0.0,1.0
r,Signaling by ALK fusions and activated point mutants,0.0,1.0
r,Signaling by ALK in cancer,0.0,1.0
r,Signaling by AMER1 mutants,0.0,1.0
r,Signaling by APC mutants,0.0,1.0
r,Signaling by AXIN mutants,0.0,1.0
r:w,Signaling by BMP,0.0,1.0
r,Signaling by BRAF and RAF1 fusions,0.0,1.0
r,Signaling by CSF1 (M-CSF) in myeloid cells,0.0,1.0
r,Signaling by CSF3 (G-CSF),0.0,1.0
r,Signaling by CTNNB1 phospho-site mutants,0.0,1.0
r,Signaling by cytosolic FGFR1 fusion mutants,0.0,1.0
r,Signaling by cytosolic PDGFRA and PDGFRB fusion proteins,0.0,1.0
r:w,Signaling by EGFR,0.0,1.0
r,Signaling by EGFR in Cancer,0.0,1.0
r,Signaling by EGFRvIII in Cancer,0.0,1.0
r:w,Signaling by ERBB2,0.0,1.0
r,Signaling by ERBB2 ECD mutants,0.0,1.0
r,Signaling by ERBB2 in Cancer,0.0,1.0
r,Signaling by ERBB2 KD Mutants,0.0,1.0
r,Signaling by ERBB2 TMD/JMD mutants,0.0,1.0
r:w,Signaling by ERBB4,0.0,1.0
r:w,Signaling by Erythropoietin,0.0,1.0
r,Signaling by extracellular domain mutants of KIT,0.0,1.0
r,Signaling by FGFR,0.0,1.0
r:w,Signaling by FGFR1,0.0,1.0
r,Signaling by FGFR1 amplification mutants,0.0,1.0
r,Signaling by FGFR1 in disease,0.0,1.0
r:w,Signaling by FGFR2,0.0,1.0
r,Signaling by FGFR2 amplification mutants,0.0,1.0
r,Signaling by FGFR2 fusions,0.0,1.0
r,Signaling by FGFR2 IIIa TM,0.0,1.0
r,Signaling by FGFR2 in disease,0.0,1.0
r:w,Signaling by FGFR3,0.0,1.0
r,Signaling by FGFR3 fusions in cancer,0.0,1.0
r,Signaling by FGFR3 in disease,0.0,1.0
r:w,Signaling by FGFR4,0.0,1.0
r,Signaling by FGFR4 in disease,0.0,1.0
r,Signaling by FGFR in disease,0.0,1.0
r,Signaling by FLT3 fusion proteins,0.0,1.0
r,Signaling by FLT3 ITD and TKD mutants,0.0,1.0
r,Signaling by GSK3beta mutants,0.0,1.0
r,Signaling by Hedgehog,0.0,1.0
r,Signaling by high-kinase activity BRAF mutants,0.0,1.0
r:w,Signaling by Hippo,0.0,1.0
r:w,Signaling by Insulin receptor,0.0,1.0
r,Signaling by Interleukins,0.0,1.0
r,Signaling by juxtamembrane domain KIT mutants,0.0,1.0
r,Signaling by kinase domain mutants of KIT,0.0,1.0
r,Signaling by KIT in disease,0.0,1.0
r:w,Signaling by Leptin,0.0,1.0
r,Signaling by Ligand-Responsive EGFR Variants in Cancer,0.0,1.0
r,Signaling by LRP5 mutants ,0.0,1.0
r,Signaling by LTK,0.0,1.0
r,Signaling by LTK in cancer,0.0,1.0
r,Signaling by MAP2K mutants,0.0,1.0
r,Signaling by MAPK mutants,0.0,1.0
r,Signaling by membrane-tethered fusions of PDGFRA or PDGFRB,0.0,1.0
r:w,Signaling by MET,0.0,1.0
r,Signaling by moderate kinase activity BRAF mutants,0.0,1.0
r,Signaling by MRAS-complex mutants,0.0,1.0
r:w,Signaling by MST1,0.0,1.0
r:w,Signaling by NODAL,0.0,1.0
r,Signaling by Non-Receptor Tyrosine Kinases,0.0,1.0
r,Signaling by NOTCH,0.0,1.0
r:w,Signaling by NOTCH1,0.0,1.0
r,Signaling by NOTCH1 HD Domain Mutants in Cancer,0.0,1.0
r,Signaling by NOTCH1 HD+PEST Domain Mutants in Cancer,0.0,1.0
r,Signaling by NOTCH1 in Cancer,0.0,1.0
r,Signaling by NOTCH1 PEST Domain Mutants in Cancer,0.0,1.0
r,Signaling by NOTCH1 t(7;9)(NOTCH1:M1580_K2555) Translocation Mutant,0.0,1.0
r:w,Signaling by NOTCH2,0.0,1.0
r:w,Signaling by NOTCH3,0.0,1.0
r:w,Signaling by NOTCH4,0.0,1.0
w,Signaling by NTRK1,0.0,1.0
r,Signaling by NTRK1 (TRKA),0.0,1.0
r:w,Signaling by NTRK2 (TRKB),0.0,1.0
r:w,Signaling by NTRK3 (TRKC),0.0,1.0
r,Signaling by NTRKs,0.0,1.0
r,Signaling by Nuclear Receptors,0.0,1.0
r,Signaling by Overexpressed Wild-Type EGFR in Cancer,0.0,1.0
r:w,Signaling by PDGF,0.0,1.0
r,Signaling by PDGFRA extracellular domain mutants,0.0,1.0
r,"Signaling by PDGFRA transmembrane, juxtamembrane and kinase domain mutants",0.0,1.0
r,Signaling by PDGFR in disease,0.0,1.0
r,"Signaling by phosphorylated juxtamembrane, extracellular and kinase domain KIT mutants",0.0,1.0
r,Signaling by plasma membrane FGFR1 fusions,0.0,1.0
r:w,Signaling by PTK6,0.0,1.0
r,Signaling by RAF1 mutants,0.0,1.0
r,Signaling by RAS GAP mutants,0.0,1.0
r,Signaling by RAS GTPase mutants,0.0,1.0
r,Signaling by RAS mutants,0.0,1.0
r:w,Signaling by Retinoic Acid,0.0,1.0
r,Signaling by RNF43 mutants,0.0,1.0
r:w,Signaling by ROBO receptors,0.0,1.0
r:w,Signaling by SCF-KIT,0.0,1.0
r,Signaling by TCF7L2 mutants,0.0,1.0
r:w,Signaling by TGF-beta Receptor Complex,0.0,1.0
r,Signaling by TGF-beta Receptor Complex in Cancer,0.0,1.0
r,Signaling by TGFB family members,0.0,1.0
r,Signaling by TGFBR3,0.0,1.0
r:w,Signaling by Type 1 Insulin-like Growth Factor 1 Receptor (IGF1R),0.0,1.0
r,Signaling by WNT in cancer,0.0,1.0
r,Signaling downstream of RAS mutants,0.0,1.0
k,Signaling pathways regulating pluripotency of stem cells,0.0,1.0
r,Signalling to ERK5,0.0,1.0
r,Signalling to ERKs,0.0,1.0
r,Signalling to p38 via RIT and RIN,0.0,1.0
r,Signalling to RAS,0.0,1.0
r,Signalling to STAT3,0.0,1.0
r:w,Signal regulatory protein family interactions,0.0,1.0
r,Signal transduction by L1,0.0,1.0
w,Signal transduction through IL1R,0.0,1.0
w,Sildenafil treatment,0.0,1.0
r:w,SIRT1 negatively regulates rRNA expression,0.0,1.0
r,SLBP Dependent Processing of Replication-Dependent Histone Pre-mRNAs,0.0,1.0
r,SLBP independent Processing of Histone Pre-mRNAs,0.0,1.0
r,SLC15A4:TASL-dependent IRF5 activation,0.0,1.0
w,Sleep regulation,0.0,1.0
r,SLIT2:ROBO1 increases RHOA activity,0.0,1.0
r,SMAC (DIABLO) binds to IAPs ,0.0,1.0
r,SMAC(DIABLO)-mediated dissociation of IAP:caspase complexes ,0.0,1.0
r,"SMAC, XIAP-regulated apoptotic response",0.0,1.0
r,SMAD2/3 MH2 Domain Mutants in Cancer,0.0,1.0
r,SMAD2/3 Phosphorylation Motif Mutants in Cancer,0.0,1.0
r,SMAD2/SMAD3:SMAD4 heterotrimer regulates transcription,0.0,1.0
r,SMAD4 MH2 Domain Mutants in Cancer,0.0,1.0
k:w,Small cell lung cancer,0.0,1.0
r,Small interfering RNA (siRNA) biogenesis,0.0,1.0
w,Small ligand GPCRs,0.0,1.0
w,SMC1/SMC3 role in DNA damage - Cornelia de Lange Syndrome,0.0,1.0
w,Smith-Magenis and Potocki-Lupski syndrome copy number variation,0.0,1.0
r:w,Smooth Muscle Contraction,0.0,1.0
k,SNARE interactions in vesicular transport,0.0,1.0
r,snRNP Assembly,0.0,1.0
r,Sodium/Calcium exchangers,0.0,1.0
r,Sodium-coupled phosphate cotransporters,0.0,1.0
r,"Sodium-coupled sulphate, di- and tri-carboxylate transporters",0.0,1.0
r,Sodium/Proton exchangers,0.0,1.0
w,Soluble ACE2-mediated cell entry of SARS-CoV-2,0.0,1.0
w,Somatic sex determination,0.0,1.0
w,Somatroph axis (GH) and its relationship to dietary restriction and aging,0.0,1.0
r,Somitogenesis,0.0,1.0
w,Somitogenesis in the context of spondylocostal dysostosis,0.0,1.0
r,sorafenib-resistant FLT3 mutants,0.0,1.0
r,Sorafenib-resistant KIT mutants,0.0,1.0
r,Sorafenib-resistant PDGFR mutants,0.0,1.0
r,SOS-mediated signalling,0.0,1.0
r,Specification of primordial germ cells,0.0,1.0
r,Specification of the neural plate border,0.0,1.0
r,Sperm Motility And Taxes,0.0,1.0
r:w,S Phase,0.0,1.0
r,Sphingolipid catabolism,0.0,1.0
r,Sphingolipid de novo biosynthesis,0.0,1.0
k:r:w,Sphingolipid metabolism,0.0,1.0
w,Sphingolipid metabolism: integrated pathway,0.0,1.0
w,Sphingolipid metabolism overview,0.0,1.0
w,Sphingolipid pathway,0.0,1.0
w,Spina bifida,0.0,1.0
w,Spinal cord injury,0.0,1.0
k,Spliceosome,0.0,1.0
w,Splicing factor NOVA regulated synaptic proteins,0.0,1.0
r,Spry regulation of FGF signaling,0.0,1.0
w,SREBF and miR33 in cholesterol and lipid homeostasis,0.0,1.0
w,SRF and miRs in smooth muscle differentiation and proliferation,0.0,1.0
r:w,SRP-dependent cotranslational protein targeting to membrane,0.0,1.0
r,Stabilization of p53,0.0,1.0
k,Starch and sucrose metabolism,0.0,1.0
r,STAT3 nuclear events downstream of ALK signaling,0.0,1.0
r:w,STAT5 Activation,0.0,1.0
r,STAT5 activation downstream of FLT3 ITD mutants,0.0,1.0
r,STAT6-mediated induction of chemokines,0.0,1.0
w,Statin inhibition of cholesterol production,0.0,1.0
k:w,Steroid biosynthesis,0.0,1.0
k,Steroid hormone biosynthesis,0.0,1.0
w,Steroid hormone precursor biosynthesis,0.0,1.0
w,Steroidogenic pathway,0.0,1.0
